[1400281200] LOG ROTATION: DAILY
[1400281200] LOG VERSION: 2.0
[1400281200] CURRENT HOST STATE: 84.203.208.42;UP;HARD;1;
[1400281200] CURRENT HOST STATE: 84.203.208.43;UP;HARD;1;
[1400281200] CURRENT HOST STATE: api.clickatell.com;UP;HARD;1;
[1400281200] CURRENT HOST STATE: asterisk.int.mttnow.com;UP;HARD;1;
[1400281200] CURRENT HOST STATE: b2b.easyjet.com;UP;HARD;1;HTTP WARNING: HTTP/1.1 400 Bad Request
[1400281200] CURRENT HOST STATE: bcd.mttnow.com;UP;HARD;1;
[1400281200] CURRENT HOST STATE: eleventh-hour.com;UP;HARD;1;
[1400281200] CURRENT HOST STATE: helpdesk.mttnow.com;UP;HARD;1;
[1400281200] CURRENT HOST STATE: latam.mttnow.com;UP;HARD;1;
[1400281200] CURRENT HOST STATE: localhost;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.62 ms
[1400281200] CURRENT HOST STATE: m.abacus.com.sg;UP;HARD;1;
[1400281200] CURRENT HOST STATE: m.atlantisthepalm.com;UP;HARD;1;
[1400281200] CURRENT HOST STATE: m.easyjet.com;UP;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.259 second response time
[1400281200] CURRENT HOST STATE: m.flybe.com;UP;HARD;1;
[1400281200] CURRENT HOST STATE: m.jumeirah.com;UP;HARD;1;
[1400281200] CURRENT HOST STATE: m.transavia.com;UP;HARD;1;
[1400281200] CURRENT HOST STATE: mobile.jetstar.com;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 197.26 ms
[1400281200] CURRENT HOST STATE: s1-sc5-b-euw;UP;HARD;1;
[1400281200] CURRENT HOST STATE: s1.jq.mttnow.com;UP;HARD;1;
[1400281200] CURRENT HOST STATE: s2-sc5-c-euw;UP;HARD;1;
[1400281200] CURRENT HOST STATE: s2.jq.mttnow.com;UP;HARD;1;
[1400281200] CURRENT HOST STATE: security.mttnow.com;UP;HARD;1;
[1400281200] CURRENT HOST STATE: www.mttnow.com;UP;HARD;1;
[1400307697] SERVICE ALERT: m.jumeirah.com;MW - Standard Booking;WARNING;SOFT;1;WARNING : sum:72069 : 72.069 seconds to complete. (warning 60)
[1400307777] SERVICE ALERT: m.easyjet.com;MW - Server 2 - Payment Details - NIGHT;OK;SOFT;2;OK: Value is 81.000
[1400307777] SERVICE FLAPPING ALERT: m.easyjet.com;MW - Server 2 - Payment Details - NIGHT;STOPPED; Service appears to have stopped flapping (3.8% change < 5.0% threshold)
[1400307797] SERVICE ALERT: m.easyjet.com;MW - Server 2 Payment Details;OK;SOFT;2;OK: Value is 101.000
[1400307877] SERVICE ALERT: m.jumeirah.com;MW - Standard Booking;OK;SOFT;2;OK : sum:14952 : 14.952 seconds to complete.
[1400308397] SERVICE FLAPPING ALERT: m.easyjet.com;MW - Server 2 Payment Details;STOPPED; Service appears to have stopped flapping (3.8% change < 5.0% threshold)
[1400310187] SERVICE ALERT: m.transavia.com;APPS - Bookings per hour;WARNING;HARD;4;WARNING: Value is 2.000
[1400310187] SERVICE NOTIFICATION: gmcdaid;m.transavia.com;APPS - Bookings per hour;WARNING;notify-service-by-sms;WARNING: Value is 2.000
[1400310187] SERVICE NOTIFICATION: gmcdaid;m.transavia.com;APPS - Bookings per hour;WARNING;notify-service-by-email;WARNING: Value is 2.000
[1400310187] SERVICE NOTIFICATION: abrinyov;m.transavia.com;APPS - Bookings per hour;WARNING;notify-service-by-sms;WARNING: Value is 2.000
[1400310188] SERVICE NOTIFICATION: abrinyov;m.transavia.com;APPS - Bookings per hour;WARNING;notify-service-by-email;WARNING: Value is 2.000
[1400310188] SERVICE NOTIFICATION: mnevzorova;m.transavia.com;APPS - Bookings per hour;WARNING;notify-service-by-sms;WARNING: Value is 2.000
[1400310189] SERVICE NOTIFICATION: mnevzorova;m.transavia.com;APPS - Bookings per hour;WARNING;notify-service-by-email;WARNING: Value is 2.000
[1400310189] SERVICE NOTIFICATION: nagiosadmin;m.transavia.com;APPS - Bookings per hour;WARNING;notify-service-by-email;WARNING: Value is 2.000
[1400310189] SERVICE NOTIFICATION: ctwomey;m.transavia.com;APPS - Bookings per hour;WARNING;notify-service-by-email;WARNING: Value is 2.000
[1400310787] SERVICE ALERT: m.transavia.com;APPS - Bookings per hour;OK;HARD;4;OK: Value is 4.000
[1400310787] SERVICE NOTIFICATION: gmcdaid;m.transavia.com;APPS - Bookings per hour;OK;notify-service-by-sms;OK: Value is 4.000
[1400310787] SERVICE NOTIFICATION: gmcdaid;m.transavia.com;APPS - Bookings per hour;OK;notify-service-by-email;OK: Value is 4.000
[1400310787] SERVICE NOTIFICATION: abrinyov;m.transavia.com;APPS - Bookings per hour;OK;notify-service-by-sms;OK: Value is 4.000
[1400310788] SERVICE NOTIFICATION: abrinyov;m.transavia.com;APPS - Bookings per hour;OK;notify-service-by-email;OK: Value is 4.000
[1400310788] SERVICE NOTIFICATION: mnevzorova;m.transavia.com;APPS - Bookings per hour;OK;notify-service-by-sms;OK: Value is 4.000
[1400310788] SERVICE NOTIFICATION: mnevzorova;m.transavia.com;APPS - Bookings per hour;OK;notify-service-by-email;OK: Value is 4.000
[1400310788] SERVICE NOTIFICATION: nagiosadmin;m.transavia.com;APPS - Bookings per hour;OK;notify-service-by-email;OK: Value is 4.000
[1400310789] SERVICE NOTIFICATION: ctwomey;m.transavia.com;APPS - Bookings per hour;OK;notify-service-by-email;OK: Value is 4.000
[1400311277] Auto-save of retention data completed successfully.
[1400314877] Auto-save of retention data completed successfully.
[1400317207] SERVICE ALERT: security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;SOFT;1;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400317507] SERVICE ALERT: security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;SOFT;2;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400317807] SERVICE ALERT: security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;SOFT;3;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400318107] SERVICE ALERT: security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;HARD;4;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400318107] SERVICE NOTIFICATION: abrinyov;security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;notify-service-by-sms;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400318107] SERVICE NOTIFICATION: abrinyov;security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;notify-service-by-email;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400318108] SERVICE NOTIFICATION: mnevzorova;security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;notify-service-by-sms;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400318108] SERVICE NOTIFICATION: mnevzorova;security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;notify-service-by-email;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400318108] SERVICE NOTIFICATION: nagiosadmin;security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;notify-service-by-email;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400318109] SERVICE NOTIFICATION: gmcdaid;security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;notify-service-by-sms;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400318109] SERVICE NOTIFICATION: gmcdaid;security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;notify-service-by-email;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400318477] Auto-save of retention data completed successfully.
[1400321707] SERVICE NOTIFICATION: abrinyov;security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;notify-service-by-sms;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400321707] SERVICE NOTIFICATION: abrinyov;security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;notify-service-by-email;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400321707] SERVICE NOTIFICATION: mnevzorova;security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;notify-service-by-sms;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400321708] SERVICE NOTIFICATION: mnevzorova;security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;notify-service-by-email;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400321708] SERVICE NOTIFICATION: nagiosadmin;security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;notify-service-by-email;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400321708] SERVICE NOTIFICATION: gmcdaid;security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;notify-service-by-sms;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400321708] SERVICE NOTIFICATION: gmcdaid;security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;notify-service-by-email;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400322077] Auto-save of retention data completed successfully.
[1400324417] SERVICE ALERT: m.atlantisthepalm.com;MW - Dolphin Bay;CRITICAL;SOFT;1;WebInject CRITICAL - Couldn't display Time Slots
[1400324667] SERVICE ALERT: m.atlantisthepalm.com;MW - Dolphin Bay;OK;SOFT;2;WebInject OK - All tests passed successfully in 17.964 seconds
[1400325677] Auto-save of retention data completed successfully.
[1400329277] Auto-save of retention data completed successfully.
[1400332877] Auto-save of retention data completed successfully.
[1400334607] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per day JP;WARNING;HARD;4;WARNING: Value is 2.000
[1400336477] Auto-save of retention data completed successfully.
[1400340077] Auto-save of retention data completed successfully.
[1400340977] SERVICE ALERT: m.jumeirah.com;MW - Standard Booking;WARNING;SOFT;1;WARNING : sum:110618 : 110.618 seconds to complete. (warning 60)
[1400341117] SERVICE ALERT: m.jumeirah.com;MW - Standard Booking;OK;SOFT;2;OK : sum:15208 : 15.208 seconds to complete.
[1400343677] Auto-save of retention data completed successfully.
[1400347277] Auto-save of retention data completed successfully.
[1400350877] Auto-save of retention data completed successfully.
[1400351747] SERVICE ALERT: bcd.mttnow.com;NTP Offset - adb1-c-use;WARNING;SOFT;1;NTP WARNING: Offset -0.08053100109 secs
[1400351867] SERVICE ALERT: bcd.mttnow.com;NTP Offset - adb1-c-use;OK;SOFT;2;NTP OK: Offset -0.0008763074875 secs
[1400352577] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per hour;WARNING;SOFT;1;WARNING: Value is 9.000
[1400352817] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per hour;WARNING;SOFT;2;WARNING: Value is 9.000
[1400353057] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per hour;OK;SOFT;3;OK: Value is 11.000
[1400354257] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per hour;WARNING;SOFT;1;WARNING: Value is 8.000
[1400354477] Auto-save of retention data completed successfully.
[1400354497] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per hour;WARNING;SOFT;2;WARNING: Value is 8.000
[1400354737] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per hour;OK;SOFT;3;OK: Value is 10.000
[1400355707] SERVICE ALERT: m.jumeirah.com;MW - Table Reservation;WARNING;SOFT;1;WARNING : sum:61208 : 61.208 seconds to complete. (warning 60)
[1400355897] SERVICE ALERT: m.jumeirah.com;MW - Table Reservation;OK;SOFT;2;OK : sum:4105 : 4.105 seconds to complete.
[1400355937] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per hour;WARNING;SOFT;1;WARNING: Value is 9.000
[1400356177] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per hour;WARNING;SOFT;2;WARNING: Value is 9.000
[1400356417] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per hour;WARNING;SOFT;3;WARNING: Value is 8.000
[1400356657] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per hour;WARNING;HARD;4;WARNING: Value is 6.000
[1400356657] SERVICE NOTIFICATION: gmcdaid;mobile.jetstar.com;MW - Bookings per hour;WARNING;notify-service-by-sms;WARNING: Value is 6.000
[1400356657] SERVICE NOTIFICATION: gmcdaid;mobile.jetstar.com;MW - Bookings per hour;WARNING;notify-service-by-email;WARNING: Value is 6.000
[1400356657] SERVICE NOTIFICATION: abrinyov;mobile.jetstar.com;MW - Bookings per hour;WARNING;notify-service-by-sms;WARNING: Value is 6.000
[1400356658] SERVICE NOTIFICATION: abrinyov;mobile.jetstar.com;MW - Bookings per hour;WARNING;notify-service-by-email;WARNING: Value is 6.000
[1400356658] SERVICE NOTIFICATION: mnevzorova;mobile.jetstar.com;MW - Bookings per hour;WARNING;notify-service-by-sms;WARNING: Value is 6.000
[1400356659] SERVICE NOTIFICATION: mnevzorova;mobile.jetstar.com;MW - Bookings per hour;WARNING;notify-service-by-email;WARNING: Value is 6.000
[1400356659] SERVICE NOTIFICATION: nagiosadmin;mobile.jetstar.com;MW - Bookings per hour;WARNING;notify-service-by-email;WARNING: Value is 6.000
[1400358077] Auto-save of retention data completed successfully.
[1400360257] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per hour;OK;HARD;4;OK: Value is 10.000
[1400360257] SERVICE NOTIFICATION: gmcdaid;mobile.jetstar.com;MW - Bookings per hour;OK;notify-service-by-sms;OK: Value is 10.000
[1400360257] SERVICE NOTIFICATION: gmcdaid;mobile.jetstar.com;MW - Bookings per hour;OK;notify-service-by-email;OK: Value is 10.000
[1400360257] SERVICE NOTIFICATION: abrinyov;mobile.jetstar.com;MW - Bookings per hour;OK;notify-service-by-sms;OK: Value is 10.000
[1400360258] SERVICE NOTIFICATION: abrinyov;mobile.jetstar.com;MW - Bookings per hour;OK;notify-service-by-email;OK: Value is 10.000
[1400360258] SERVICE NOTIFICATION: mnevzorova;mobile.jetstar.com;MW - Bookings per hour;OK;notify-service-by-sms;OK: Value is 10.000
[1400360259] SERVICE NOTIFICATION: mnevzorova;mobile.jetstar.com;MW - Bookings per hour;OK;notify-service-by-email;OK: Value is 10.000
[1400360259] SERVICE NOTIFICATION: nagiosadmin;mobile.jetstar.com;MW - Bookings per hour;OK;notify-service-by-email;OK: Value is 10.000
[1400361307] SERVICE ALERT: bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;SOFT;1;WARNING: Value is 59.000
[1400361367] SERVICE ALERT: bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;SOFT;2;WARNING: Value is 59.000
[1400361427] SERVICE ALERT: bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;SOFT;3;WARNING: Value is 59.000
[1400361487] SERVICE ALERT: bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;HARD;4;WARNING: Value is 59.000
[1400361487] SERVICE NOTIFICATION: mbutler;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 59.000
[1400361487] SERVICE NOTIFICATION: lirimie;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 59.000
[1400361487] SERVICE NOTIFICATION: pclavel;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 59.000
[1400361487] SERVICE NOTIFICATION: cburge;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 59.000
[1400361487] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 59.000
[1400361487] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 59.000
[1400361487] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 59.000
[1400361488] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 59.000
[1400361488] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 59.000
[1400361489] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 59.000
[1400361489] SERVICE NOTIFICATION: nagiosadmin;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 59.000
[1400361677] Auto-save of retention data completed successfully.
[1400365087] SERVICE NOTIFICATION: mbutler;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 54.000
[1400365087] SERVICE NOTIFICATION: lirimie;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 54.000
[1400365087] SERVICE NOTIFICATION: pclavel;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 54.000
[1400365087] SERVICE NOTIFICATION: cburge;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 54.000
[1400365087] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 54.000
[1400365087] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 54.000
[1400365087] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 54.000
[1400365088] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 54.000
[1400365088] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 54.000
[1400365089] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 54.000
[1400365089] SERVICE NOTIFICATION: nagiosadmin;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 54.000
[1400365277] Auto-save of retention data completed successfully.
[1400366787] SERVICE ALERT: m.jumeirah.com;MW - Table Reservation;WARNING;SOFT;1;WARNING : sum:95430 : 95.43 seconds to complete. (warning 60)
[1400366937] SERVICE ALERT: m.jumeirah.com;MW - Table Reservation;OK;SOFT;2;OK : sum:4091 : 4.091 seconds to complete.
